orgid|Prefix|visible|dark|total
109794|187.120.32.0/20|4096|0|4096
127146|187.120.64.0/18|16384|0|16384
106656|187.120.128.0/20|4096|0|4096
124137|187.121.0.0/17|32768|0|32768
106651|187.121.128.0/20|4096|0|4096
136476|187.121.192.0/19|8192|0|8192
236102|187.122.0.0/15|122880|8192|131072
109848|187.124.0.0/14|262144|0|262144
21461|187.128.0.0/11|1703936|393216|2097152
33341|187.160.0.0/15|131072|0|131072
21455|187.162.0.0/15|121344|9728|131072
21455|187.164.0.0/14|36864|225280|262144
21461|187.168.0.0/13|433408|90880|524288
21455|187.176.0.0/14|194560|67584|262144
236102|187.180.0.0/14|262144|0|262144
53158|187.184.0.0/15|64768|66304|131072
66028|187.186.0.0/15|131072|0|131072
236470|187.188.0.0/15|124416|6656|131072
236470|187.190.0.0/16|41216|24320|65536
236470|187.191.0.0/18|11264|5120|16384
29858|187.191.64.0/19|8192|0|8192
114658|187.191.96.0/19|7680|512|8192
21455|187.191.128.0/17|1280|31488|32768
21461|187.192.0.0/11|1641984|455168|2097152
21461|187.224.0.0/12|690176|358400|1048576
21882|187.240.0.0/13|333056|191232|524288
53158|187.252.0.0/15|82432|48640|131072
26894|187.254.0.0/16|62464|3072|65536
236102|187.255.0.0/16|65536|0|65536
124137|189.0.0.0/16|65536|0|65536
115670|189.1.32.0/20|4096|0|4096
106880|189.1.48.0/20|4096|0|4096
152595|189.1.128.0/20|4096|0|4096
143382|189.1.144.0/20|4096|0|4096
142405|189.1.168.0/21|2048|0|2048
236102|189.4.0.0/14|262144|0|262144
124137|189.8.64.0/20|4096|0|4096
127887|189.8.80.0/20|4096|0|4096
137354|189.8.96.0/20|4096|0|4096
104797|189.9.0.0/16|65536|0|65536
141221|189.10.0.0/15|131072|0|131072
109848|189.12.0.0/15|131072|0|131072
106651|189.14.0.0/18|16384|0|16384
131170|189.14.80.0/20|4096|0|4096
236102|189.14.128.0/18|12288|4096|16384
124024|189.15.0.0/16|65536|0|65536
124137|189.18.0.0/15|131072|0|131072
124137|189.20.0.0/16|65536|0|65536
109848|189.24.0.0/15|131072|0|131072
124137|189.26.0.0/15|131072|0|131072
233988|189.28.0.0/20|4096|0|4096
99666|189.28.144.0/20|4096|0|4096
100572|189.28.160.0/20|4096|0|4096
100601|189.28.176.0/20|4096|0|4096
118660|189.28.192.0/19|8192|0|8192
236102|189.29.0.0/16|65536|0|65536
141221|189.30.0.0/15|131072|0|131072
236102|189.32.0.0/14|251904|10240|262144
142349|189.36.144.0/20|4096|0|4096
114692|189.36.224.0/20|4096|0|4096
124024|189.37.0.0/17|32768|0|32768
110992|189.38.0.0/20|4096|0|4096
129895|189.38.32.0/20|4096|0|4096
131135|189.38.80.0/20|4096|0|4096
124024|189.38.96.0/20|4096|0|4096
124137|189.38.128.0/17|32768|0|32768
124024|189.39.0.0/18|16384|0|16384
110931|189.39.112.0/20|4096|0|4096
141305|189.39.128.0/20|4096|0|4096
236102|189.39.144.0/20|4096|0|4096
101096|189.39.192.0/20|4096|0|4096
110426|189.39.208.0/21|2048|0|2048
222044|189.39.216.0/22|1024|0|1024
110426|189.39.220.0/22|1024|0|1024
306751|189.40.0.0/16|65536|0|65536
124024|189.41.0.0/16|65536|0|65536
124137|189.44.0.0/16|65536|0|65536
139071|189.45.0.0/20|4096|0|4096
137414|189.45.32.0/19|8192|0|8192
123415|189.45.64.0/18|16384|0|16384
141654|189.45.128.0/19|8192|0|8192
103039|189.45.192.0/20|4096|0|4096
124913|189.45.240.0/20|4096|0|4096
124137|189.46.0.0/15|131072|0|131072
109848|189.48.0.0/15|131072|0|131072
126750|189.50.80.0/20|4096|0|4096
143382|189.50.96.0/20|4096|0|4096
121697|189.50.112.0/20|4096|0|4096
117667|189.50.128.0/20|4096|0|4096
117430|189.50.144.0/20|4096|0|4096
133517|189.50.224.0/19|8192|0|8192
143410|189.51.0.0/20|4096|0|4096
101379|189.51.64.0/19|8192|0|8192
131014|189.51.128.0/21|2048|0|2048
140852|189.51.136.0/21|2048|0|2048
140852|189.51.144.0/21|2048|0|2048
131014|189.51.152.0/22|1024|0|1024
140852|189.51.156.0/22|1024|0|1024
99822|189.51.176.0/20|4096|0|4096
236102|189.54.0.0/15|122880|8192|131072
124137|189.56.0.0/14|262144|0|262144
236102|189.60.0.0/14|262144|0|262144
306751|189.64.0.0/14|262144|0|262144
124137|189.68.0.0/15|131072|0|131072
109848|189.70.0.0/15|131072|0|131072
141221|189.72.0.0/14|262144|0|262144
106651|189.76.0.0/18|16384|0|16384
139755|189.76.64.0/20|4096|0|4096
114721|189.76.96.0/19|8192|0|8192
306542|189.76.176.0/20|4096|0|4096
306542|189.76.192.0/20|4096|0|4096
99641|189.76.208.0/20|4096|0|4096
99641|189.76.224.0/20|4096|0|4096
102941|189.76.240.0/20|4096|0|4096
124137|189.78.0.0/15|131072|0|131072
109848|189.80.0.0/14|262144|0|262144
122594|189.84.0.0/20|4096|0|4096
131350|189.84.16.0/20|4096|0|4096
119056|189.84.80.0/20|4096|0|4096
133084|189.84.112.0/20|4096|0|4096
141072|189.84.160.0/19|8192|0|8192
107240|189.84.208.0/20|4096|0|4096
106880|189.84.240.0/20|4096|0|4096
114575|189.85.16.0/20|4096|0|4096
141057|189.85.80.0/20|4096|0|4096
141305|189.89.16.0/20|4096|0|4096
118553|189.89.32.0/20|4096|0|4096
110664|189.89.224.0/19|8192|0|8192
122549|189.90.48.0/20|4096|0|4096
214885|189.90.80.0/20|4096|0|4096
263221|189.90.96.0/20|4096|0|4096
113820|189.90.112.0/20|4096|0|4096
135444|189.90.176.0/20|4096|0|4096
132816|189.90.192.0/20|4096|0|4096
102554|189.90.240.0/20|4096|0|4096
127146|189.91.0.0/19|8192|0|8192
141654|189.91.64.0/19|8192|0|8192
227026|189.91.144.0/20|4096|0|4096
146021|189.91.160.0/20|0|4096|4096
137109|189.91.192.0/20|4096|0|4096
143382|189.91.224.0/19|8192|0|8192
104609|189.92.0.0/14|262144|0|262144
124137|189.96.0.0/14|262144|0|262144
236102|189.100.0.0/14|262144|0|262144
109848|189.104.0.0/14|262144|0|262144
124137|189.108.0.0/14|262144|0|262144
124024|189.112.0.0/16|65536|0|65536
130487|189.113.0.0/20|4096|0|4096
135482|189.113.48.0/21|2048|0|2048
122137|189.113.64.0/20|4096|0|4096
138080|189.113.112.0/20|4096|0|4096
118038|189.113.128.0/20|4096|0|4096
139972|189.113.160.0/20|4096|0|4096
123843|189.113.192.0/19|8192|0|8192
118660|189.113.224.0/19|8192|0|8192
124137|189.114.0.0/15|131072|0|131072
306751|189.116.0.0/14|262144|0|262144
236102|189.120.0.0/14|262144|0|262144
114788|189.124.32.0/20|4096|0|4096
114788|189.124.64.0/20|4096|0|4096
123976|189.124.80.0/20|4096|0|4096
100767|189.124.96.0/20|4096|0|4096
100601|189.124.112.0/20|4096|0|4096
129528|189.124.128.0/17|32768|0|32768
236102|189.126.16.0/20|4096|0|4096
115599|189.126.48.0/20|4096|0|4096
140920|189.126.96.0/19|8192|0|8192
124913|189.126.128.0/19|8192|0|8192
131014|189.126.160.0/21|2048|0|2048
140852|189.126.168.0/21|2048|0|2048
140852|189.126.176.0/22|1024|0|1024
131014|189.126.180.0/22|1024|0|1024
140852|189.126.184.0/22|1024|0|1024
140852|189.126.188.0/23|512|0|512
131014|189.126.190.0/23|512|0|512
137118|189.126.192.0/20|4096|0|4096
140574|189.127.0.0/20|4096|0|4096
126297|189.127.16.0/20|4096|0|4096
104964|189.127.208.0/20|4096|0|4096
21461|189.128.0.0/10|3715072|479232|4194304
21882|189.192.0.0/13|511744|12544|524288
66028|189.200.0.0/16|65536|0|65536
236470|189.201.0.0/17|0|32768|32768
92857|189.201.192.0/22|1024|0|1024
141093|189.201.232.0/21|2048|0|2048
74160|189.201.240.0/22|1024|0|1024
53158|189.202.0.0/17|28672|4096|32768
53297|189.202.128.0/17|32768|0|32768
236470|189.203.0.0/16|37888|27648|65536
66028|189.204.0.0/17|32768|0|32768
53297|189.204.128.0/17|32768|0|32768
21455|189.205.0.0/16|62976|2560|65536
21621|189.206.0.0/16|65536|0|65536
21455|189.207.0.0/16|65536|0|65536
21455|189.208.0.0/14|230912|31232|262144
21455|189.212.0.0/15|122368|8704|131072
53158|189.214.0.0/15|82688|48384|131072
33341|189.218.0.0/15|131072|0|131072
53158|189.220.0.0/15|89344|41728|131072
21461|189.224.0.0/11|1835008|262144|2097152
21457|190.0.0.0/18|16384|0|16384
50912|190.0.96.0/19|8192|0|8192
20124|190.0.128.0/19|8192|0|8192
55029|190.0.232.0/21|2048|0|2048
39643|190.0.240.0/21|2048|0|2048
36536|190.1.0.0/18|16384|0|16384
20924|190.1.128.0/18|16384|0|16384
30093|190.1.192.0/18|16384|0|16384
152132|190.2.72.0/21|2048|0|2048
55029|190.2.80.0/21|2048|0|2048
36755|190.2.96.0/19|8192|0|8192
279782|190.2.128.0/18|8192|8192|16384
33230|190.2.192.0/20|4096|0|4096
92301|190.2.208.0/21|0|2048|2048
54367|190.2.216.0/21|2048|0|2048
20305|190.2.224.0/20|4096|0|4096
20267|190.3.0.0/17|32768|0|32768
21856|190.3.128.0/19|8192|0|8192
60523|190.3.168.0/21|2048|0|2048
60055|190.3.176.0/21|2048|0|2048
59953|190.3.184.0/21|2048|0|2048
24715|190.3.192.0/18|16384|0|16384
20422|190.4.0.0/18|15872|512|16384
97598|190.4.64.0/20|4096|0|4096
54865|190.4.80.0/21|2048|0|2048
38585|190.4.88.0/21|2048|0|2048
72223|190.4.112.0/20|4096|0|4096
22289|190.4.192.0/18|16384|0|16384
41756|190.5.32.0/19|8192|0|8192
220056|190.5.64.0/18|16384|0|16384
93658|190.5.216.0/21|2048|0|2048
20305|190.5.224.0/19|8192|0|8192
22341|190.6.0.0/18|15104|1280|16384
21116|190.6.64.0/19|8192|0|8192
35316|190.6.96.0/20|4096|0|4096
35316|190.6.112.0/21|2048|0|2048
67248|190.6.120.0/21|2048|0|2048
58323|190.6.128.0/19|8192|0|8192
41456|190.6.192.0/20|4096|0|4096
21475|190.6.224.0/20|4096|0|4096
45120|190.6.240.0/20|4096|0|4096
36806|190.7.0.0/18|16384|0|16384
64586|190.7.112.0/20|4096|0|4096
21457|190.7.128.0/19|8192|0|8192
123280|190.7.176.0/20|4096|0|4096
79656|190.8.48.0/20|4096|0|4096
22476|190.8.64.0/18|16384|0|16384
30816|190.8.128.0/19|8192|0|8192
50873|190.8.168.0/22|1024|0|1024
20127|190.8.192.0/18|15360|1024|16384
147170|190.9.48.0/21|1792|256|2048
20862|190.9.128.0/19|8192|0|8192
21457|190.9.192.0/18|16384|0|16384
21844|190.10.128.0/17|32768|0|32768
22675|190.11.0.0/19|7680|512|8192
30386|190.11.32.0/19|8192|0|8192
29673|190.11.64.0/19|8192|0|8192
44192|190.11.96.0/19|8192|0|8192
64211|190.11.192.0/20|4096|0|4096
44673|190.11.224.0/20|4096|0|4096
21946|190.12.0.0/18|16384|0|16384
39142|190.12.64.0/19|8192|0|8192
39436|190.12.96.0/19|7680|512|8192
58974|190.12.160.0/19|8192|0|8192
33117|190.13.0.0/18|16384|0|16384
92301|190.13.80.0/21|2048|0|2048
35073|190.13.96.0/20|4096|0|4096
75778|190.13.112.0/22|1024|0|1024
84243|190.13.116.0/22|1024|0|1024
60128|190.13.120.0/21|2048|0|2048
21251|190.13.128.0/18|16384|0|16384
39782|190.13.192.0/20|3072|1024|4096
53470|190.13.208.0/21|2048|0|2048
45120|190.13.224.0/19|8192|0|8192
73416|190.14.36.0/22|1024|0|1024
72084|190.14.144.0/21|2048|0|2048
40079|190.14.160.0/19|8192|0|8192
66783|190.14.216.0/21|2048|0|2048
39643|190.14.224.0/19|8192|0|8192
37175|190.15.0.0/19|8192|0|8192
129687|190.15.32.0/19|8192|0|8192
38146|190.15.80.0/20|4096|0|4096
136937|190.15.96.0/19|8192|0|8192
37870|190.15.128.0/20|3584|512|4096
21116|190.15.144.0/20|4096|0|4096
20118|190.16.0.0/14|262144|0|262144
63177|190.20.0.0/15|131072|0|131072
63177|190.22.0.0/16|65536|0|65536
25091|190.23.0.0/16|65536|0|65536
21457|190.28.0.0/15|131072|0|131072
20118|190.30.0.0/15|124928|6144|131072
20862|190.36.0.0/14|229376|32768|262144
21169|190.40.0.0/14|262144|0|262144
20213|190.44.0.0/14|262144|0|262144
24221|190.48.0.0/14|262144|0|262144
35073|190.52.0.0/19|8192|0|8192
53529|190.52.32.0/21|2048|0|2048
56704|190.52.40.0/21|2048|0|2048
44727|190.52.48.0/21|2048|0|2048
53775|190.52.56.0/21|2048|0|2048
47101|190.52.80.0/20|4096|0|4096
79288|190.52.112.0/20|4096|0|4096
25091|190.52.128.0/18|16384|0|16384
263867|190.52.192.0/20|4096|0|4096
61374|190.53.0.0/19|8192|0|8192
61374|190.53.32.0/20|4096|0|4096
87951|190.53.48.0/20|4096|0|4096
87951|190.53.64.0/19|8192|0|8192
61374|190.53.96.0/19|8192|0|8192
61374|190.53.128.0/18|16384|0|16384
87951|190.53.192.0/18|16384|0|16384
21977|190.54.0.0/16|65536|0|65536
23787|190.55.0.0/16|65536|0|65536
23107|190.56.0.0/16|65536|0|65536
23428|190.57.32.0/20|4096|0|4096
75916|190.57.48.0/21|0|2048|2048
21946|190.57.128.0/18|16384|0|16384
21856|190.57.192.0/19|8192|0|8192
36806|190.57.224.0/19|8192|0|8192
237874|190.61.32.0/19|7680|512|8192
29538|190.62.0.0/16|65536|0|65536
20124|190.64.0.0/16|65536|0|65536
35073|190.65.0.0/16|65536|0|65536
35073|190.66.0.0/15|126976|4096|131072
35073|190.68.0.0/15|131072|0|131072
21457|190.70.0.0/15|131072|0|131072
20862|190.72.0.0/13|483328|40960|524288
38826|190.80.0.0/17|32768|0|32768
21199|190.80.128.0/17|32768|0|32768
22810|190.81.0.0/16|65536|0|65536
20015|190.82.0.0/16|65536|0|65536
21475|190.83.128.0/17|32768|0|32768
20127|190.84.0.0/15|129536|1536|131072
29538|190.86.0.0/15|131072|0|131072
21253|190.90.0.0/16|65536|0|65536
44674|190.91.0.0/16|65536|0|65536
41456|190.92.0.0/18|16384|0|16384
41456|190.92.64.0/19|8192|0|8192
21116|190.92.112.0/20|4096|0|4096
61785|190.92.128.0/17|32768|0|32768
50912|190.93.48.0/20|4096|0|4096
88181|190.93.240.0/20|4096|0|4096
58323|190.94.0.0/17|32768|0|32768
27089|190.94.160.0/20|4096|0|4096
21251|190.95.0.0/17|32768|0|32768
20201|190.95.128.0/17|32768|0|32768
22476|190.96.0.0/18|16384|0|16384
22476|190.96.64.0/19|8192|0|8192
44344|190.96.112.0/20|4096|0|4096
33117|190.96.128.0/17|32768|0|32768
36536|190.97.0.0/18|16384|0|16384
33632|190.97.120.0/21|2048|0|2048
45163|190.97.128.0/19|8192|0|8192
44673|190.97.176.0/20|4096|0|4096
88016|190.97.224.0/19|8192|0|8192
45511|190.98.128.0/18|16384|0|16384
22476|190.98.192.0/18|16384|0|16384
87951|190.99.0.0/20|4096|0|4096
87951|190.99.16.0/21|2048|0|2048
61374|190.99.24.0/21|2048|0|2048
61374|190.99.32.0/19|7936|256|8192
92679|190.99.116.0/22|1024|0|1024
30093|190.99.128.0/17|32768|0|32768
20213|190.100.0.0/15|131072|0|131072
27010|190.102.0.0/19|8192|0|8192
40230|190.102.32.0/20|4096|0|4096
50741|190.102.56.0/21|2048|0|2048
56653|190.102.96.0/20|2816|1280|4096
56653|190.102.112.0/21|1792|256|2048
232733|190.102.120.0/21|0|2048|2048
39142|190.102.128.0/19|8192|0|8192
22402|190.102.192.0/19|8192|0|8192
41756|190.102.224.0/19|8192|0|8192
84262|190.103.16.0/21|2048|0|2048
39634|190.103.80.0/22|1024|0|1024
84148|190.103.84.0/22|1024|0|1024
85647|190.103.176.0/22|1024|0|1024
40230|190.103.188.0/22|1024|0|1024
48429|190.103.192.0/19|8192|0|8192
41699|190.103.224.0/19|6912|1280|8192
40780|190.104.0.0/19|8192|0|8192
43613|190.104.48.0/20|4096|0|4096
36463|190.104.64.0/20|4096|0|4096
243011|190.104.96.0/20|4096|0|4096
39436|190.104.192.0/18|15616|768|16384
48385|190.105.0.0/17|32768|0|32768
38548|190.105.128.0/20|2048|2048|4096
53234|190.105.144.0/21|2048|0|2048
67873|190.105.152.0/22|1024|0|1024
53734|190.105.160.0/22|1024|0|1024
54435|190.105.168.0/22|1024|0|1024
70013|190.105.176.0/20|3840|256|4096
68258|190.105.208.0/20|4096|0|4096
83924|190.106.32.0/21|2048|0|2048
33259|190.106.48.0/20|4096|0|4096
87779|190.106.80.0/21|2048|0|2048
30386|190.106.120.0/21|2048|0|2048
48487|190.106.128.0/18|3584|12800|16384
21855|190.106.192.0/19|8192|0|8192
29673|190.106.240.0/20|4096|0|4096
39643|190.107.16.0/20|3840|256|4096
29673|190.107.32.0/19|8192|0|8192
38548|190.107.128.0/19|8192|0|8192
68285|190.107.176.0/22|1024|0|1024
26345|190.107.180.0/22|1024|0|1024
94003|190.107.208.0/22|1024|0|1024
75778|190.107.212.0/22|1024|0|1024
75778|190.107.216.0/21|2048|0|2048
60130|190.107.224.0/21|2048|0|2048
60046|190.107.248.0/21|2048|0|2048
70013|190.108.32.0/19|7168|1024|8192
113516|190.108.96.0/19|8192|0|8192
22289|190.108.128.0/18|16384|0|16384
25790|190.108.192.0/22|1024|0|1024
235614|190.109.64.0/22|1024|0|1024
139242|190.109.80.0/22|1024|0|1024
104609|190.109.84.0/22|1024|0|1024
219323|190.109.92.0/22|0|1024|1024
24715|190.109.128.0/18|16384|0|16384
21946|190.110.40.0/21|256|1792|2048
21946|190.110.48.0/20|512|3584|4096
51291|190.110.112.0/21|2048|0|2048
47779|190.110.128.0/19|2560|5632|8192
41756|190.110.160.0/20|4096|0|4096
24013|190.110.184.0/21|2048|0|2048
21946|190.110.192.0/19|8192|0|8192
20422|190.111.0.0/19|8192|0|8192
39436|190.111.192.0/18|15872|512|16384
67248|190.112.48.0/22|1024|0|1024
35340|190.112.52.0/22|1024|0|1024
63667|190.112.56.0/21|2048|0|2048
36463|190.112.196.0/22|1024|0|1024
92880|190.112.216.0/22|1024|0|1024
33946|190.112.220.0/22|1024|0|1024
97633|190.112.224.0/19|8192|0|8192
88282|190.113.32.0/19|0|8192|8192
144799|190.113.88.0/22|1024|0|1024
46523|190.113.92.0/22|1024|0|1024
53758|190.113.96.0/19|8192|0|8192
31779|190.113.128.0/18|16128|256|16384
22810|190.113.192.0/19|8192|0|8192
64610|190.113.224.0/21|2048|0|2048
36463|190.113.236.0/22|1024|0|1024
92378|190.113.244.0/22|1024|0|1024
72738|190.113.248.0/21|1792|256|2048
41756|190.114.32.0/19|8192|0|8192
50912|190.114.64.0/19|8192|0|8192
40079|190.114.128.0/18|16128|256|16384
33230|190.114.224.0/21|2048|0|2048
86307|190.114.252.0/22|1024|0|1024
67420|190.115.0.0/20|4096|0|4096
58974|190.115.32.0/19|8192|0|8192
40230|190.115.96.0/20|0|4096|4096
50912|190.115.112.0/20|4096|0|4096
22810|190.116.0.0/14|229376|32768|262144
52745|190.120.0.0/19|8192|0|8192
44192|190.120.48.0/20|4096|0|4096
22402|190.120.128.0/20|4096|0|4096
44192|190.120.144.0/20|4096|0|4096
29735|190.120.192.0/19|8192|0|8192
95049|190.120.240.0/22|1024|0|1024
93278|190.120.244.0/22|1024|0|1024
21251|190.121.0.0/17|32768|0|32768
39643|190.121.128.0/19|7680|512|8192
33230|190.121.160.0/20|4096|0|4096
35239|190.122.32.0/19|8192|0|8192
21787|190.122.64.0/20|4096|0|4096
40339|190.122.96.0/19|8192|0|8192
64211|190.122.128.0/20|4096|0|4096
20305|190.122.160.0/20|4096|0|4096
93278|190.122.180.0/22|1024|0|1024
98800|190.122.184.0/22|1024|0|1024
36737|190.122.192.0/20|4096|0|4096
36737|190.122.208.0/21|2048|0|2048
21946|190.123.32.0/21|2048|0|2048
68258|190.123.80.0/20|4096|0|4096
55029|190.123.144.0/20|4096|0|4096
144754|190.123.208.0/20|4096|0|4096
148008|190.124.16.0/21|2048|0|2048
56653|190.124.40.0/21|2048|0|2048
58323|190.124.64.0/19|8192|0|8192
33117|190.124.96.0/19|8192|0|8192
45131|190.124.160.0/21|2048|0|2048
36558|190.124.168.0/21|2048|0|2048
140184|190.124.176.0/20|4096|0|4096
61085|190.124.216.0/22|1024|0|1024
60944|190.124.248.0/22|1024|0|1024
20212|190.125.0.0/16|65536|0|65536
20212|190.126.0.0/15|113920|17152|131072
21457|190.128.0.0/17|32768|0|32768
33230|190.128.128.0/17|32768|0|32768
21857|190.129.0.0/16|65536|0|65536
39771|190.130.0.0/18|16384|0|16384
20212|190.130.64.0/18|15360|1024|16384
72604|190.131.192.0/18|16384|0|16384
20124|190.132.0.0/14|262144|0|262144
20118|190.136.0.0/14|253952|8192|262144
20305|190.140.0.0/15|131072|0|131072
20276|190.142.0.0/16|65024|512|65536
20127|190.143.0.0/17|31744|1024|32768
23107|190.143.128.0/18|16384|0|16384
23107|190.143.192.0/19|8192|0|8192
23107|190.143.224.0/20|4096|0|4096
53166|190.143.240.0/20|4096|0|4096
20127|190.144.0.0/14|258560|3584|262144
23107|190.148.0.0/15|131072|0|131072
61374|190.150.0.0/16|63488|2048|65536
22330|190.151.0.0/17|32768|0|32768
75778|190.151.144.0/20|4096|0|4096
36755|190.151.160.0/20|4096|0|4096
21457|190.151.192.0/18|16384|0|16384
22675|190.152.0.0/16|39680|25856|65536
22341|190.153.0.0/17|32512|256|32768
22476|190.153.128.0/17|32768|0|32768
21844|190.154.0.0/15|131072|0|131072
20127|190.156.0.0/14|254464|7680|262144
20213|190.160.0.0/14|262144|0|262144
20213|190.164.0.0/16|65536|0|65536
21457|190.165.0.0/16|65536|0|65536
21199|190.166.0.0/15|131072|0|131072
53758|190.171.96.0/19|8192|0|8192
39254|190.171.128.0/18|16384|0|16384
24221|190.172.0.0/14|262144|0|262144
24221|190.176.0.0/14|262144|0|262144
118058|190.180.128.0/20|4096|0|4096
107636|190.180.160.0/19|8192|0|8192
63177|190.180.192.0/18|16384|0|16384
64084|190.181.128.0/18|16384|0|16384
87951|190.181.192.0/18|16384|0|16384
20924|190.182.0.0/17|32256|512|32768
41699|190.182.128.0/17|25344|7424|32768
36806|190.183.0.0/16|65536|0|65536
33117|190.184.128.0/18|16384|0|16384
60944|190.184.196.0/22|1024|0|1024
63446|190.184.200.0/21|2048|0|2048
46613|190.184.208.0/21|2048|0|2048
53734|190.184.220.0/22|1024|0|1024
51291|190.184.224.0/20|4096|0|4096
72223|190.184.240.0/20|4096|0|4096
279782|190.185.0.0/18|2048|14336|16384
40230|190.185.96.0/22|1024|0|1024
56670|190.185.104.0/22|1024|0|1024
91766|190.185.108.0/22|1024|0|1024
45131|190.185.112.0/20|4096|0|4096
41699|190.185.128.0/17|26880|5888|32768
30816|190.187.0.0/16|65536|0|65536
20118|190.188.0.0/14|262144|0|262144
20118|190.192.0.0/14|262144|0|262144
20224|190.196.0.0/17|32000|768|32768
20224|190.196.128.0/18|16384|0|16384
29808|190.196.192.0/20|4096|0|4096
91946|190.196.208.0/20|4096|0|4096
29454|190.197.0.0/17|32768|0|32768
20004|190.197.128.0/17|0|32768|32768
20862|190.198.0.0/15|131072|0|131072
20862|190.200.0.0/13|511488|12800|524288
21977|190.208.0.0/15|131072|0|131072
21251|190.211.0.0/18|16384|0|16384
75741|190.211.64.0/20|4096|0|4096
48984|190.211.80.0/21|2048|0|2048
48984|190.211.88.0/22|1024|0|1024
44675|190.211.96.0/19|8192|0|8192
64211|190.211.128.0/21|1536|512|2048
41456|190.211.136.0/22|1024|0|1024
84543|190.211.140.0/22|1024|0|1024
40368|190.211.144.0/24|0|256|256
40368|190.211.149.0/24|0|256|256
40368|190.211.150.0/23|0|512|512
36536|190.211.192.0/19|8192|0|8192
70584|190.211.224.0/20|4096|0|4096
54824|190.211.240.0/22|1024|0|1024
